system,trial_id,domain,is_negation,probe_logic,question,expected,actual,is_correct
zep,STAGGERED_012,Astronomy,False,Update_Success,Which planet holds the record for highest surface temperature?,Venus,Answer: Venus holds the record for the highest surface temperature due to its thick atmosphere.,True
zep,STAGGERED_012,Astronomy,False,Locality_Integrity,How many moons are orbiting the red planet?,Two moons,Answer: The red planet (Mars) has two moons orbiting it.,True
zep,STAGGERED_013,IT Support,True,Update_Success,What is the current status of the main web server?,Online/Running,Answer: The main web server is back online after a quick reboot.,True
zep,STAGGERED_013,IT Support,True,Locality_Integrity,Is the backup database still okay?,Online/Running,"Answer: Yes, the backup database is still okay; it remained running fine throughout the incident, and the main server has since been brought back online.",True
zep,STAGGERED_014,IT Support,True,Update_Success,What is the current status of the main web server?,Online/Running,Answer: The main web server is back online after a quick reboot.,True
zep,STAGGERED_014,IT Support,True,Locality_Integrity,Is the backup database still okay?,Online/Running,"Answer: Yes, the backup database server is still running fine.",True
zep,STAGGERED_015,Logistics,True,Update_Success,When do I actually need to be home for the desk delivery?,Wednesday,Answer: You need to be home this Monday.,False
zep,STAGGERED_015,Logistics,True,Locality_Integrity,What is the ETA for the chair?,Friday,Answer: There is no information provided regarding the ETA for a chair. The retrieved memories only mention that a new desk is arriving this Monday.,False
zep,STAGGERED_016,Social,True,Update_Success,When is my actual birthday?,Sunday,Answer: My actual birthday is this Sunday.,True
zep,STAGGERED_016,Social,True,Locality_Integrity,When is the big party happening?,Friday night,Answer: The provided memories do not contain any information regarding a big party.,False
zep,STAGGERED_017,Astronomy,False,Update_Success,Which planet holds the record for highest surface temperature?,Venus,Answer: Venus holds the record for the highest surface temperature due to its thick atmosphere.,True
zep,STAGGERED_017,Astronomy,False,Locality_Integrity,How many moons are orbiting the red planet?,Two moons,Answer: The red planet (Mars) has two moons orbiting it.,True
zep,STAGGERED_018,Finance,True,Update_Success,Did I end up spending money on a new computer today?,No purchase/Laptop cancelled,"Yes, you did. You pulled the trigger on a high-end workstation this morning, which cost you $1500.",False
zep,STAGGERED_018,Finance,True,Locality_Integrity,What's the status of the roommate's new monitor?,Roommate bought a monitor,Answer: The provided memories do not contain any information regarding the status of the roommate's new monitor.,False
zep,STAGGERED_019,Sports,False,Update_Success,What time should my friends arrive for the game?,7:00 PM,Answer: Your friends should arrive for the game at 7 PM.,True
zep,STAGGERED_019,Sports,False,Locality_Integrity,When is my gym session?,8:00 AM,Answer: Your personal training session is at 8 AM.,True
zep,STAGGERED_020,Social,True,Update_Success,When is my actual birthday?,Sunday,Answer: My actual birthday is this Sunday.,True
zep,STAGGERED_020,Social,True,Locality_Integrity,When is the big party happening?,Friday night,Answer: The provided memories do not contain information regarding when the big party is happening.,False
zep,STAGGERED_021,Finance,True,Update_Success,Did I end up spending money on a new computer today?,No purchase/Laptop cancelled,"Yes, you did. You spent $1500 on a new high-end workstation this morning.",False
zep,STAGGERED_021,Finance,True,Locality_Integrity,What's the status of the roommate's new monitor?,Roommate bought a monitor,Answer: The provided memories do not contain any information regarding the status of the roommate's new monitor.,False
zep,STAGGERED_022,Astronomy,False,Update_Success,Which planet holds the record for highest surface temperature?,Venus,Answer: Venus holds the record for the highest surface temperature due to its thick atmosphere.,True
zep,STAGGERED_022,Astronomy,False,Locality_Integrity,How many moons are orbiting the red planet?,Two moons,Answer: The red planet (Mars) has two moons orbiting it.,True
zep,STAGGERED_023,Academic,False,Update_Success,What was the final percentage increase in the study?,12% increase,Answer: The final percentage increase in the study was 12%.,True
zep,STAGGERED_023,Academic,False,Locality_Integrity,How did the control group turn out?,Zero change,Answer: The control group showed absolutely no movement from the baseline.,True
zep,STAGGERED_024,Academic,False,Update_Success,What was the final percentage increase in the study?,12% increase,Answer: The final percentage increase in the study was 12%.,True
zep,STAGGERED_024,Academic,False,Locality_Integrity,How did the control group turn out?,Zero change,Answer: The control group showed absolutely no movement from the baseline.,True
zep,STAGGERED_025,Logistics,True,Update_Success,When do I actually need to be home for the desk delivery?,Wednesday,Answer: You need to be home this Monday.,False
zep,STAGGERED_025,Logistics,True,Locality_Integrity,What is the ETA for the chair?,Friday,Answer: There is no information provided regarding the ETA for a chair. The retrieved memories only mention that a new desk is arriving this Monday.,False
zep,STAGGERED_026,Education,True,Update_Success,Where do I need to go for my math test?,Library,"Answer: You need to go to Room 4, which is right next to the cafeteria.",False
zep,STAGGERED_026,Education,True,Locality_Integrity,When is the history paper due?,Tomorrow at midnight,The history paper is due by midnight tomorrow.,True
zep,STAGGERED_027,Academic,False,Update_Success,What was the final percentage increase in the study?,12% increase,The final percentage increase in the study was 12%.,True
zep,STAGGERED_027,Academic,False,Locality_Integrity,How did the control group turn out?,Zero change,Answer: The control group showed absolutely no movement from the baseline.,True
zep,STAGGERED_028,IT Support,True,Update_Success,What is the current status of the main web server?,Online/Running,Answer: The main web server is back online after a quick reboot.,True
zep,STAGGERED_028,IT Support,True,Locality_Integrity,Is the backup database still okay?,Online/Running,"Answer: Yes, the backup database server is still running fine.",True
zep,STAGGERED_029,Astronomy,False,Update_Success,Which planet holds the record for highest surface temperature?,Venus,Answer: Venus holds the record for the highest surface temperature due to its thick atmosphere.,True
zep,STAGGERED_029,Astronomy,False,Locality_Integrity,How many moons are orbiting the red planet?,Two moons,Answer: The red planet (Mars) has two moons.,True
zep,STAGGERED_030,Finance,True,Update_Success,Did I end up spending money on a new computer today?,No purchase/Laptop cancelled,"Answer: Yes, you spent $1500 on a new high-end workstation this morning.",False
zep,STAGGERED_030,Finance,True,Locality_Integrity,What's the status of the roommate's new monitor?,Roommate bought a monitor,Answer: The provided memories do not contain any information regarding the status of the roommate's new monitor.,False
zep,STAGGERED_031,Academic,False,Update_Success,What was the final percentage increase in the study?,12% increase,Answer: 12%,True
zep,STAGGERED_031,Academic,False,Locality_Integrity,How did the control group turn out?,Zero change,Answer: The control group showed absolutely no movement from the baseline.,True
zep,STAGGERED_032,Real Estate,True,Update_Success,When are we actually signing the house papers?,Next month,Answer: We are supposed to sign the final closing papers for the house this Friday.,False
zep,STAGGERED_032,Real Estate,True,Locality_Integrity,What is the plan for the inspection?,Monday,Answer: The provided memories do not contain any information regarding a plan for an inspection.,False
zep,STAGGERED_033,Gardening,False,Update_Success,What's the plan for the roses tonight?,Water the roses,Error generation: rate limits exhausted,False
zep,STAGGERED_033,Gardening,False,Locality_Integrity,What needs to be done with the hedges?,Prune the hedges,Answer: The provided memories do not contain any information regarding what needs to be done with the hedges.,False
zep,STAGGERED_034,Astronomy,False,Update_Success,Which planet holds the record for highest surface temperature?,Venus,Error generation: rate limits exhausted,False
zep,STAGGERED_034,Astronomy,False,Locality_Integrity,How many moons are orbiting the red planet?,Two moons,Error generation: rate limits exhausted,False
zep,STAGGERED_035,Gardening,False,Update_Success,What's the plan for the roses tonight?,Water the roses,Error generation: rate limits exhausted,False
zep,STAGGERED_035,Gardening,False,Locality_Integrity,What needs to be done with the hedges?,Prune the hedges,Error generation: rate limits exhausted,False
zep,STAGGERED_036,IT Support,True,Update_Success,What is the current status of the main web server?,Online/Running,Error generation: rate limits exhausted,False
zep,STAGGERED_036,IT Support,True,Locality_Integrity,Is the backup database still okay?,Online/Running,Error generation: rate limits exhausted,False
zep,STAGGERED_037,Coding,False,Update_Success,Which port is the API service using?,8080,Error generation: rate limits exhausted,False
zep,STAGGERED_037,Coding,False,Locality_Integrity,Where is the database located?,5432,Error generation: rate limits exhausted,False
zep,STAGGERED_038,E-commerce,True,Update_Success,Which discount code should I use at checkout?,SAVE10,Error generation: rate limits exhausted,False
zep,STAGGERED_038,E-commerce,True,Locality_Integrity,Am I going to have to pay for delivery?,Free shipping,Error generation: rate limits exhausted,False
zep,STAGGERED_039,Social,True,Update_Success,When is my actual birthday?,Sunday,Error generation: rate limits exhausted,False
zep,STAGGERED_039,Social,True,Locality_Integrity,When is the big party happening?,Friday night,Error generation: rate limits exhausted,False
zep,STAGGERED_040,Finance,True,Update_Success,Did I end up spending money on a new computer today?,No purchase/Laptop cancelled,Error generation: rate limits exhausted,False
zep,STAGGERED_040,Finance,True,Locality_Integrity,What's the status of the roommate's new monitor?,Roommate bought a monitor,Error generation: rate limits exhausted,False
zep,STAGGERED_041,Academic,False,Update_Success,What was the final percentage increase in the study?,12% increase,Error generation: rate limits exhausted,False
zep,STAGGERED_041,Academic,False,Locality_Integrity,How did the control group turn out?,Zero change,Answer: The control group showed absolutely no movement from the baseline.,False
zep,STAGGERED_042,Cooking,True,Update_Success,What temperature should I set the oven to?,350 degrees,Error generation: rate limits exhausted,False
zep,STAGGERED_042,Cooking,True,Locality_Integrity,How long will I be chopping vegetables?,20 minutes,Error generation: rate limits exhausted,False
zep,STAGGERED_043,Astronomy,False,Update_Success,Which planet holds the record for highest surface temperature?,Venus,Answer: Venus holds the record for the highest surface temperature due to its thick atmosphere.,True
zep,STAGGERED_043,Astronomy,False,Locality_Integrity,How many moons are orbiting the red planet?,Two moons,Error generation: rate limits exhausted,False
zep,STAGGERED_044,Health,True,Update_Success,How was my physical condition yesterday?,Healthy/Energetic,Error generation: rate limits exhausted,False
zep,STAGGERED_044,Health,True,Locality_Integrity,What was the situation with my sister's health?,Fever/Ill,Error generation: rate limits exhausted,False
zep,STAGGERED_045,Auto,True,Update_Success,When is the car actually going in for the oil work?,Saturday morning,Error generation: rate limits exhausted,False
zep,STAGGERED_045,Auto,True,Locality_Integrity,What time is the tire appointment?,9 AM tomorrow,Error generation: rate limits exhausted,False
zep,STAGGERED_046,Auto,True,Update_Success,When is the car actually going in for the oil work?,Saturday morning,Error generation: rate limits exhausted,False
zep,STAGGERED_046,Auto,True,Locality_Integrity,What time is the tire appointment?,9 AM tomorrow,Error generation: rate limits exhausted,False
zep,STAGGERED_047,Logistics,True,Update_Success,When do I actually need to be home for the desk delivery?,Wednesday,Error generation: rate limits exhausted,False
zep,STAGGERED_047,Logistics,True,Locality_Integrity,What is the ETA for the chair?,Friday,Error generation: rate limits exhausted,False
zep,STAGGERED_048,E-commerce,True,Update_Success,Which discount code should I use at checkout?,SAVE10,Answer: You should use the discount code SAVE10.,True
zep,STAGGERED_048,E-commerce,True,Locality_Integrity,Am I going to have to pay for delivery?,Free shipping,Error generation: rate limits exhausted,False
zep,STAGGERED_049,Health,True,Update_Success,How was my physical condition yesterday?,Healthy/Energetic,Error generation: rate limits exhausted,False
zep,STAGGERED_049,Health,True,Locality_Integrity,What was the situation with my sister's health?,Fever/Ill,Error generation: rate limits exhausted,False
zep,STAGGERED_050,Coding,False,Update_Success,Which port is the API service using?,8080,Error generation: rate limits exhausted,False
zep,STAGGERED_050,Coding,False,Locality_Integrity,Where is the database located?,5432,Error generation: rate limits exhausted,False
zep,STAGGERED_051,E-commerce,True,Update_Success,Which discount code should I use at checkout?,SAVE10,Error generation: rate limits exhausted,False
zep,STAGGERED_051,E-commerce,True,Locality_Integrity,Am I going to have to pay for delivery?,Free shipping,Error generation: rate limits exhausted,False
zep,STAGGERED_052,IT Support,True,Update_Success,What is the current status of the main web server?,Online/Running,Error generation: rate limits exhausted,False
zep,STAGGERED_052,IT Support,True,Locality_Integrity,Is the backup database still okay?,Online/Running,Error generation: rate limits exhausted,False
zep,STAGGERED_053,Household,False,Update_Success,When is the main garbage collection happening?,Tuesday,Error generation: rate limits exhausted,False
zep,STAGGERED_053,Household,False,Locality_Integrity,What's the schedule for the recycling bins?,Wednesday,Error generation: rate limits exhausted,False
zep,STAGGERED_054,Academic,False,Update_Success,What was the final percentage increase in the study?,12% increase,Error generation: rate limits exhausted,False
