system,trial_id,domain,is_negation,probe_logic,question,expected,actual,is_correct
zep,EXTREME_023,IT_Overtime,None,Chain_Correction_Success,What is the status of the customer data?,Server is up; data is safe.,All customer data from the last hour was lost due to the primary database server crash.,False
zep,EXTREME_023,IT_Overtime,None,Ripple_Effect_Locality,Am I still required to stay at the office until midnight?,User can go home early (Inference: the crisis is resolved).,"Yes, you are still planning to work at the office until midnight due to the crisis caused by the primary database server crash.",False
zep,EXTREME_024,Household_Power,None,Chain_Correction_Success,Is the electricity working in the house?,Power is back on.,"No, the electricity is not working; there is a neighborhood power outage that is not expected to be resolved for 24 hours.",False
zep,EXTREME_024,Household_Power,None,Ripple_Effect_Locality,Do I still need to rely on that ice to keep my food from spoiling?,Ice is no longer needed (Inference: fridge is working again).,"Yes, you should continue to rely on the ice. Since the power outage is not expected to be resolved for another 24 hours, you will need to keep your food cold to prevent it from spoiling.",False
zep,EXTREME_025,Social_Injury,None,Chain_Correction_Success,What is the actual condition of my leg?,Hairline fracture; in a walking boot.,"Your right leg is broken, and you are currently in a full leg cast.",False
zep,EXTREME_025,Social_Injury,None,Ripple_Effect_Locality,Should I call the dance studio to un-cancel my salsa class?,Still probably can't do salsa (Inference: boot still limits high-impact dance).,Information not found in memory.,False
zep,EXTREME_026,Household_Power,None,Chain_Correction_Success,Is the electricity working in the house?,Power is back on.,Information not found in memory.,False
zep,EXTREME_026,Household_Power,None,Ripple_Effect_Locality,Do I still need to rely on that ice to keep my food from spoiling?,Ice is no longer needed (Inference: fridge is working again).,Information not found in memory.,False
zep,EXTREME_027,IT_Overtime,None,Chain_Correction_Success,What is the status of the customer data?,Server is up; data is safe.,All customer data from the last hour was lost due to the primary database server crash.,False
zep,EXTREME_027,IT_Overtime,None,Ripple_Effect_Locality,Am I still required to stay at the office until midnight?,User can go home early (Inference: the crisis is resolved).,Information not found in memory.,False
zep,EXTREME_028,Finance_Ripple,None,Chain_Correction_Success,What happened with the money for the landlord?,No money sent; wire cancelled.,"On 2026-05-03, you initiated a $500 wire transfer to your landlord for utility back-pay.",False
zep,EXTREME_028,Finance_Ripple,None,Ripple_Effect_Locality,Am I still stuck eating ramen tonight?,Can go to the steak dinner (Inference: the financial constraint is gone).,"Yes, you are still planning to eat ramen tonight instead of having the steak dinner.",False
zep,EXTREME_029,Smart_Home_Logic,None,Chain_Correction_Success,What is the status of the heating system?,Power cut; system off.,The smart thermostat is stuck at 85 degrees and the user cannot turn it off manually.,False
zep,EXTREME_029,Smart_Home_Logic,None,Ripple_Effect_Locality,Do I still need the windows open to keep the house comfortable?,Windows should be closed (Inference: cooling is no longer needed).,Information not found in memory.,False
zep,EXTREME_030,Household_Power,None,Chain_Correction_Success,Is the electricity working in the house?,Power is back on.,"No, the electricity is not working; the user is experiencing a power outage in their neighborhood that is not expected to resolve for 24 hours.",False
zep,EXTREME_030,Household_Power,None,Ripple_Effect_Locality,Do I still need to rely on that ice to keep my food from spoiling?,Ice is no longer needed (Inference: fridge is working again).,"Yes, you still need to rely on the ice. Since you are experiencing a power outage that is not expected to resolve for 24 hours and your fridge is currently off, the ice is necessary to keep your milk and other food items cold.",False
zep,EXTREME_031,Pet_Safety,None,Chain_Correction_Success,What is the dog's actual diagnosis?,Dog is not contagious; healthy.,The dog was diagnosed with a highly contagious stomach virus.,False
zep,EXTREME_031,Pet_Safety,None,Ripple_Effect_Locality,Does my cat still need to stay at my mother's house?,Cat can come back home (Inference: the threat to the cat is gone).,Information not found in memory.,False
zep,EXTREME_032,Photography_Shoot,None,Chain_Correction_Success,Is my camera lens actually broken?,Camera lens is functional.,"Yes, your professional camera lens is broken; it shattered after being dropped on the pavement.",False
zep,EXTREME_032,Photography_Shoot,None,Ripple_Effect_Locality,Do I still need to stay home from the wedding shoot this weekend?,Should try to un-cancel the wedding shoot (Inference: equipment is ready).,"Yes, you still need to stay home from the wedding shoot this weekend because you have already cancelled it due to your inability to take photos.",False
zep,EXTREME_033,Gardening_Weather,None,Chain_Correction_Success,What is the current weather like outside?,It is raining and cool.,"The weather forecast indicates a 100% chance of a heatwave, with no rain.",False
zep,EXTREME_033,Gardening_Weather,None,Ripple_Effect_Locality,Should I keep the sprinklers running for two hours a day?,Sprinklers should be turned off (Inference: nature is providing the water).,Information not found in memory.,False
zep,EXTREME_034,Finance_Ripple,None,Chain_Correction_Success,What happened with the money for the landlord?,No money sent; wire cancelled.,The $500 wire transfer was sent to the landlord for utility back-pay.,False
zep,EXTREME_034,Finance_Ripple,None,Ripple_Effect_Locality,Am I still stuck eating ramen tonight?,Can go to the steak dinner (Inference: the financial constraint is gone).,"Yes, you are still eating ramen tonight instead of having the steak dinner.",False
zep,EXTREME_035,Professional_Conflict,None,Chain_Correction_Success,Is the CEO still coming to the office in person?,CEO visit cancelled; Zoom call only.,"Yes, the CEO is visiting the branch today.",False
zep,EXTREME_035,Professional_Conflict,None,Ripple_Effect_Locality,Did I still end up spending $200 on a suit today?,The $200 suit was still purchased (Inference: Past spending is not undone).,Information not found in memory.,False
zep,EXTREME_036,Fitness_Dependency,None,Chain_Correction_Success,What is the medical status of my ankle?,Ankle is healthy; no injury.,"You have a severe sprain on your left ankle, which occurred during your run. You are currently unable to put any weight on it.",False
zep,EXTREME_036,Fitness_Dependency,None,Ripple_Effect_Locality,Do I still need the neighbor to mow the lawn?,Neighbor's help is no longer required (Inference: User can do it).,Information not found in memory.,False
zep,EXTREME_037,Gardening_Weather,None,Chain_Correction_Success,What is the current weather like outside?,It is raining and cool.,The weather forecast predicts a 100% chance of a heatwave.,False
zep,EXTREME_037,Gardening_Weather,None,Ripple_Effect_Locality,Should I keep the sprinklers running for two hours a day?,Sprinklers should be turned off (Inference: nature is providing the water).,Information not found in memory.,False
zep,EXTREME_038,Relationship_Reservation,None,Chain_Correction_Success,Do we have a table at the bistro tonight?,Reservation exists; user didn't forget.,Information not found in memory.,False
zep,EXTREME_038,Relationship_Reservation,None,Ripple_Effect_Locality,What happened with those apology flowers I bought?,Apology flowers still exist (Inference: The purchase is done).,Information not found in memory.,False
zep,EXTREME_039,Fitness_Dependency,None,Chain_Correction_Success,What is the medical status of my ankle?,Ankle is healthy; no injury.,"You have a severe sprain on your left ankle, and you are currently unable to put any weight on it.",False
zep,EXTREME_039,Fitness_Dependency,None,Ripple_Effect_Locality,Do I still need the neighbor to mow the lawn?,Neighbor's help is no longer required (Inference: User can do it).,Information not found in memory.,False
zep,EXTREME_040,Finance_Ripple,None,Chain_Correction_Success,What happened with the money for the landlord?,No money sent; wire cancelled.,A $500 wire transfer was sent to the landlord for utility back-pay.,False
zep,EXTREME_040,Finance_Ripple,None,Ripple_Effect_Locality,Am I still stuck eating ramen tonight?,Can go to the steak dinner (Inference: the financial constraint is gone).,Information not found in memory.,False
zep,EXTREME_041,Smart_Home_Logic,None,Chain_Correction_Success,What is the status of the heating system?,Power cut; system off.,The user's smart thermostat is stuck at 85 degrees and cannot be turned off manually.,False
zep,EXTREME_041,Smart_Home_Logic,None,Ripple_Effect_Locality,Do I still need the windows open to keep the house comfortable?,Windows should be closed (Inference: cooling is no longer needed).,"The smart thermostat is currently stuck at 85 degrees and cannot be turned off manually, so you likely still need the windows open to keep the house comfortable.",False
zep,EXTREME_042,Academic_Funding,None,Chain_Correction_Success,What is the financial status of the research project?,Project is fully funded.,The research grant was officially rejected by the university committee.,False
zep,EXTREME_042,Academic_Funding,None,Ripple_Effect_Locality,Are the lab assistants still being laid off?,Lab assistants can keep their jobs (Inference: the layoffs are no longer needed).,Information not found in memory.,False
zep,EXTREME_043,Finance_Ripple,None,Chain_Correction_Success,What happened with the money for the landlord?,No money sent; wire cancelled.,A $500 wire transfer was sent to the landlord for utility back-pay.,False
zep,EXTREME_043,Finance_Ripple,None,Ripple_Effect_Locality,Am I still stuck eating ramen tonight?,Can go to the steak dinner (Inference: the financial constraint is gone).,Information not found in memory.,False
zep,EXTREME_044,Academic_Stress,None,Chain_Correction_Success,Where is the final exam taking place?,Exam is online.,The final exam is taking place in a room that lacks air conditioning.,False
zep,EXTREME_044,Academic_Stress,None,Ripple_Effect_Locality,Do I still need to use that portable fan during the test?,Portable fan is no longer necessary for the exam (Inference: environment changed).,Information not found in memory.,False
zep,EXTREME_045,Legal_Deadlines,None,Chain_Correction_Success,What is the status of the settlement signing?,Deal is off; no signing.,"The legal settlement must be signed by 5 PM today. If it is not signed by that time, the deal will be off.",False
zep,EXTREME_045,Legal_Deadlines,None,Ripple_Effect_Locality,Do I still need to keep my afternoon clear of meetings?,The afternoon is now free (Inference: clearing the schedule is no longer needed).,"Yes, you should keep your afternoon clear. You must sign the legal settlement by 5 PM today, and if it is not signed by that time, the deal will be off.",False
zep,EXTREME_046,Photography_Shoot,None,Chain_Correction_Success,Is my camera lens actually broken?,Camera lens is functional.,"Yes, your camera lens is broken; it shattered after being dropped on the pavement.",False
zep,EXTREME_046,Photography_Shoot,None,Ripple_Effect_Locality,Do I still need to stay home from the wedding shoot this weekend?,Should try to un-cancel the wedding shoot (Inference: equipment is ready).,Information not found in memory.,False
zep,EXTREME_047,Travel_Logistics,None,Chain_Correction_Success,Where am I physically located right now?,At home; flight cancelled.,You are currently at the airport in London.,False
zep,EXTREME_047,Travel_Logistics,None,Ripple_Effect_Locality,What happened regarding that expensive sandwich I mentioned?,User still ate/bought the $15 sandwich (Inference: Past consumption remains).,Information not found in memory.,False
zep,EXTREME_048,E-commerce_Stock,None,Chain_Correction_Success,Did I successfully buy the vintage watch?,Watch is out of stock; no purchase made.,"No, you did not successfully buy the vintage watch. When you attempted to hit 'Buy', the website indicated it was 'Out of Stock.'",True
zep,EXTREME_048,E-commerce_Stock,None,Ripple_Effect_Locality,Am I still down $1000 in my bank account from that purchase?,Did not spend the $1000 (Inference: The transaction failed).,"No, you are not down $1000. Since the watch went ""Out of Stock"" when you attempted to purchase it, the transaction was not successful.",True
zep,EXTREME_049,Household_Power,None,Chain_Correction_Success,Is the electricity working in the house?,Power is back on.,"No, the electricity is not working. There is a power outage in your neighborhood that is not expected to be resolved for 24 hours.",False
zep,EXTREME_049,Household_Power,None,Ripple_Effect_Locality,Do I still need to rely on that ice to keep my food from spoiling?,Ice is no longer needed (Inference: fridge is working again).,"Yes, you should continue to rely on the ice. Since the power outage is not expected to be resolved for 24 hours, you will need to keep your food cold to prevent it from spoiling during that time.",False
zep,EXTREME_050,Pet_Safety,None,Chain_Correction_Success,What is the dog's actual diagnosis?,Dog is not contagious; healthy.,The dog was diagnosed with a highly contagious stomach virus.,False
zep,EXTREME_050,Pet_Safety,None,Ripple_Effect_Locality,Does my cat still need to stay at my mother's house?,Cat can come back home (Inference: the threat to the cat is gone).,Information not found in memory.,False
zep,EXTREME_051,Finance_Ripple,None,Chain_Correction_Success,What happened with the money for the landlord?,No money sent; wire cancelled.,A $500 wire transfer was sent to the landlord for utility back-pay.,False
zep,EXTREME_051,Finance_Ripple,None,Ripple_Effect_Locality,Am I still stuck eating ramen tonight?,Can go to the steak dinner (Inference: the financial constraint is gone).,Information not found in memory.,False
zep,EXTREME_052,Logistics_Flat,None,Chain_Correction_Success,Is the truck still stuck with a flat tire?,Truck is moving; no tire issue.,"Yes, the delivery truck still has a massive flat tire.",False
zep,EXTREME_052,Logistics_Flat,None,Ripple_Effect_Locality,Are the deliveries still going to be late to the customers?,Deliveries might still be slightly behind (Inference: the delay already happened).,Information not found in memory.,False
zep,EXTREME_053,Academic_Funding,None,Chain_Correction_Success,What is the financial status of the research project?,Project is fully funded.,The research grant was officially rejected by the university committee.,False
zep,EXTREME_053,Academic_Funding,None,Ripple_Effect_Locality,Are the lab assistants still being laid off?,Lab assistants can keep their jobs (Inference: the layoffs are no longer needed).,Information not found in memory.,False
zep,EXTREME_054,Travel_Logistics,None,Chain_Correction_Success,Where am I physically located right now?,At home; flight cancelled.,You are currently at the airport in London.,False
zep,EXTREME_054,Travel_Logistics,None,Ripple_Effect_Locality,What happened regarding that expensive sandwich I mentioned?,User still ate/bought the $15 sandwich (Inference: Past consumption remains).,Information not found in memory.,False
zep,EXTREME_055,Professional_Conflict,None,Chain_Correction_Success,Is the CEO still coming to the office in person?,CEO visit cancelled; Zoom call only.,"Yes, the CEO is visiting the branch today.",False
zep,EXTREME_055,Professional_Conflict,None,Ripple_Effect_Locality,Did I still end up spending $200 on a suit today?,The $200 suit was still purchased (Inference: Past spending is not undone).,Information not found in memory.,False
zep,EXTREME_056,Photography_Shoot,None,Chain_Correction_Success,Is my camera lens actually broken?,Camera lens is functional.,"Yes, your professional camera lens is broken; it shattered after you dropped it on the pavement.",False
zep,EXTREME_056,Photography_Shoot,None,Ripple_Effect_Locality,Do I still need to stay home from the wedding shoot this weekend?,Should try to un-cancel the wedding shoot (Inference: equipment is ready).,Information not found in memory.,False
zep,EXTREME_057,E-commerce_Stock,None,Chain_Correction_Success,Did I successfully buy the vintage watch?,Watch is out of stock; no purchase made.,"No, you did not successfully buy the vintage watch; the website listed it as ""Out of Stock"" when you attempted to purchase it.",True
zep,EXTREME_057,E-commerce_Stock,None,Ripple_Effect_Locality,Am I still down $1000 in my bank account from that purchase?,Did not spend the $1000 (Inference: The transaction failed).,"No, you are not down $1000. You did not successfully purchase the vintage watch because it was listed as ""Out of Stock"" when you attempted to buy it.",True
zep,EXTREME_058,Smart_Home_Logic,None,Chain_Correction_Success,What is the status of the heating system?,Power cut; system off.,The smart thermostat is stuck at 85 degrees and the user cannot turn it off manually.,False
zep,EXTREME_058,Smart_Home_Logic,None,Ripple_Effect_Locality,Do I still need the windows open to keep the house comfortable?,Windows should be closed (Inference: cooling is no longer needed).,Information not found in memory.,False
zep,EXTREME_059,Logistics_Flat,None,Chain_Correction_Success,Is the truck still stuck with a flat tire?,Truck is moving; no tire issue.,"Yes, the truck is still stuck with a flat tire.",False
zep,EXTREME_059,Logistics_Flat,None,Ripple_Effect_Locality,Are the deliveries still going to be late to the customers?,Deliveries might still be slightly behind (Inference: the delay already happened).,The deliveries are likely to be late because the user's delivery truck has a massive flat tire and does not have a spare tire in the back.,True
zep,EXTREME_060,Academic_Funding,None,Chain_Correction_Success,What is the financial status of the research project?,Project is fully funded.,The research grant was officially rejected by the university committee.,False
zep,EXTREME_060,Academic_Funding,None,Ripple_Effect_Locality,Are the lab assistants still being laid off?,Lab assistants can keep their jobs (Inference: the layoffs are no longer needed).,Information not found in memory.,False
zep,EXTREME_061,Sports_Betting,None,Chain_Correction_Success,Is the star quarterback playing on Sunday?,Star player is healthy and playing.,"No, the star quarterback is not playing because they suffered a season-ending injury.",False
zep,EXTREME_061,Sports_Betting,None,Ripple_Effect_Locality,What happened with my $50 bet against the team?,The $50 bet is still active (Inference: You can't usually take back a bet).,Information not found in memory.,False
zep,EXTREME_062,Academic_Funding,None,Chain_Correction_Success,What is the financial status of the research project?,Project is fully funded.,The research grant was officially rejected by the university committee.,False
zep,EXTREME_062,Academic_Funding,None,Ripple_Effect_Locality,Are the lab assistants still being laid off?,Lab assistants can keep their jobs (Inference: the layoffs are no longer needed).,Information not found in memory.,False
zep,EXTREME_063,Smart_Home_Logic,None,Chain_Correction_Success,What is the status of the heating system?,Power cut; system off.,"The heating system is powered off, and the temperature has cooled down to a normal 68 degrees.",True
zep,EXTREME_063,Smart_Home_Logic,None,Ripple_Effect_Locality,Do I still need the windows open to keep the house comfortable?,Windows should be closed (Inference: cooling is no longer needed).,"No, you do not need the windows open. The heating system has been fixed, and the temperature has cooled down to a normal 68 degrees.",True
zep,EXTREME_064,Social_Injury,None,Chain_Correction_Success,What is the actual condition of my leg?,Hairline fracture; in a walking boot.,Your right leg is in a full leg cast due to a break sustained in a skiing accident.,False
zep,EXTREME_064,Social_Injury,None,Ripple_Effect_Locality,Should I call the dance studio to un-cancel my salsa class?,Still probably can't do salsa (Inference: boot still limits high-impact dance).,Information not found in memory.,False
zep,EXTREME_065,Pet_Safety,None,Chain_Correction_Success,What is the dog's actual diagnosis?,Dog is not contagious; healthy.,The dog was diagnosed with a highly contagious stomach virus.,False
zep,EXTREME_065,Pet_Safety,None,Ripple_Effect_Locality,Does my cat still need to stay at my mother's house?,Cat can come back home (Inference: the threat to the cat is gone).,Information not found in memory.,False
zep,EXTREME_066,IT_Overtime,None,Chain_Correction_Success,What is the status of the customer data?,Server is up; data is safe.,The customer data from the last hour was lost due to the primary database server crash.,False
zep,EXTREME_066,IT_Overtime,None,Ripple_Effect_Locality,Am I still required to stay at the office until midnight?,User can go home early (Inference: the crisis is resolved).,Information not found in memory.,False
zep,EXTREME_067,Photography_Shoot,None,Chain_Correction_Success,Is my camera lens actually broken?,Camera lens is functional.,"Yes, your professional camera lens is broken; it shattered after you dropped it on the pavement.",False
zep,EXTREME_067,Photography_Shoot,None,Ripple_Effect_Locality,Do I still need to stay home from the wedding shoot this weekend?,Should try to un-cancel the wedding shoot (Inference: equipment is ready).,Information not found in memory.,False
zep,EXTREME_068,Smart_Home_Logic,None,Chain_Correction_Success,What is the status of the heating system?,Power cut; system off.,The smart thermostat is stuck at 85 degrees and cannot be turned off manually.,False
zep,EXTREME_068,Smart_Home_Logic,None,Ripple_Effect_Locality,Do I still need the windows open to keep the house comfortable?,Windows should be closed (Inference: cooling is no longer needed).,Information not found in memory.,False
zep,EXTREME_069,Academic_Funding,None,Chain_Correction_Success,What is the financial status of the research project?,Project is fully funded.,The research grant was officially rejected by the university committee.,False
zep,EXTREME_069,Academic_Funding,None,Ripple_Effect_Locality,Are the lab assistants still being laid off?,Lab assistants can keep their jobs (Inference: the layoffs are no longer needed).,Information not found in memory.,False
zep,EXTREME_070,Real_Estate_Marketing,None,Chain_Correction_Success,Is the house still going to be sold?,House is no longer for sale.,"No, you decided to take the house off the market and are no longer moving.",True
zep,EXTREME_070,Real_Estate_Marketing,None,Ripple_Effect_Locality,Did the cleaning crew still get paid for their work?,The cleaning crew was still paid (Inference: Past service was completed).,"Yes, you paid a professional cleaning crew to scrub the place for the open house. Although you later decided to take the house off the market, the records indicate you had already paid them for their work.",True
zep,EXTREME_071,Fitness_Dependency,None,Chain_Correction_Success,What is the medical status of my ankle?,Ankle is healthy; no injury.,"The doctor says it's just a minor cramp, and you can walk and jump perfectly fine now.",True
zep,EXTREME_071,Fitness_Dependency,None,Ripple_Effect_Locality,Do I still need the neighbor to mow the lawn?,Neighbor's help is no longer required (Inference: User can do it).,"No, you do not need the neighbor to mow the lawn. You mentioned that the doctor determined it was just a minor cramp and that you can walk and jump perfectly fine now.",True
zep,EXTREME_072,Automotive_Shift,None,Chain_Correction_Success,What is the status of my car?,Car is fixed and with the user.,Your car is currently at the repair shop because its transmission completely failed.,False
